name,lat,lon
"Kirkkokatu 16, Espoo",60.213017,24.6525
"Lintukorventie 2, Espoo",60.236862,24.820674
"Munkkiniemi, Helsinki",60.201698,24.863703
"Veikkola, Kirkkonummi",60.280541,24.416511
"Rastila, Helsinki",60.205567,25.120158
"Haartmaninkatu 1, Helsinki",60.189687,24.911053
"Seidensticker Areena - Malmin jäähalli, Helsinki",60.243036,25.021818
"Meilahti, Helsinki",60.190508,24.890286
"Katajanokka, Helsinki",60.165875,24.971324
"POHJOIS-HAAGA, Helsinki",60.23125,24.883368
"Puistolan asema, Helsinki",60.275264,25.036086
"Lähderanta, Espoo",60.245039,24.739249
"Läntinen Brahenkatu 2, Helsinki",60.18685,24.948158
"Töölön kisahalli, 1913, Helsinki",60.184299,24.923722
"Puustellinmäki, Espoo",60.221984,24.822675
"Hakaniemen Torikatu 2, Helsinki",60.180321,24.952636
"Nikkilä, Sipoo",60.382322,25.26797
"Nihtisilta, Espoo",60.210679,24.744247
"Meilahdentie 2, Helsinki",60.191443,24.895482
"Lehtimäentie 1, Espoo",60.212804,24.654664
"Kaupinkalliontie 3, Espoo",60.178801,24.801659
"Kuusitie 5, Helsinki",60.195071,24.899363
"Myyrmanni, Vantaa",60.260296,24.853445
"Mistelitie 26, Vantaa",60.313517,25.00253
"Konemiehentie 2, Espoo",60.186985,24.821349
"Puotila, Helsinki",60.214491,25.093737
"Lauttasaari, Helsinki",60.159463,24.878706
"Sofianlehdonkatu 5, Helsinki",60.204037,24.951158
"Mannerheimintie 1, Helsinki",60.168616,24.942134
"Ruskeasuo, Helsinki",60.203286,24.898284
"Hakunila, Vantaa",60.269971,25.107692
"Matinkylä, Espoo",60.15968,24.739126
"Kauppatori, Helsinki",60.167418,24.951658
"Kiasma, Helsinki",60.171989,24.936688
"Kurvitar, Helsinki",60.188529,24.963339
"Vanha Maantie 6, Espoo",60.221101,24.805074
"Stockmann Itis, Helsinki",60.213148,25.08505
"Martinlaakson asema, Vantaa",60.27804,24.852523
"Soukka, Espoo",60.137662,24.666527
"Pajuniityntie 11, Helsinki",60.218156,24.906372
"Kalasataman metroasema, Helsinki",60.187622,24.978079
"Itis shopping centre, Helsinki",60.212257,25.083007
"Leiritie 1, Vantaa",60.257963,24.844451
"Tivolikuja 1, Helsinki",60.188658,24.940573
"Flamingo, Vantaa",60.291071,24.969283
"TAPANILA, Helsinki",60.264403,25.030677
"Olympiaterminaali, Helsinki",60.160518,24.95778
"Kamppi, kaukoliikenne, Helsinki",60.169586,24.933375
"Töölöntori, Helsinki",60.179679,24.923767
"Otakaari 1, Espoo",60.186102,24.828315
"Kaivokatu 1, Helsinki",60.171198,24.941828
"Helsingin päärautatieasema, Helsinki",60.171457,24.941498
"Maunula, Helsinki",60.231619,24.928165
"Myyrmäen asema, Vantaa",60.261859,24.854866
"Ruusutorpantie 4, Espoo",60.214747,24.804325
"Albertinkatu 32, Helsinki",60.163486,24.933371
"Arabiankatu, Helsinki",60.206915,24.974559
"OULUNKYLÄ, Helsinki",60.228796,24.967558
"Herttoniemen metroasema, Helsinki",60.195005,25.030852
"Kivenlahti, Espoo",60.153788,24.6361
"TUOMARILA, Espoo",60.205879,24.681692
"Station Rautatientori, Helsinki",60.17125,24.944118
"Jorvi, Espoo",60.22264,24.685012
"Gustaf Hällströmin Katu 2, Helsinki",60.204867,24.963034
"Espoo",60.205145,24.656968
"Myllypuro, Helsinki",60.224584,25.076456
"Ooppera, Helsinki",60.182005,24.927889
"Haartmaninkatu 4, Helsinki",60.189367,24.909017
"Lippulaiva, Espoo",60.149004,24.655872
"MASALA, Kirkkonummi",60.15858,24.538561
"Mannerheimintie 172, Helsinki",60.206733,24.897282
"PITÄJÄNMÄKI, Helsinki",60.223603,24.860037
"Keravan asema, Kerava",60.404394,25.105978
"Malminkartano, Helsinki",60.249431,24.861226
"Airport, Vantaa",60.316357,24.969138
"Töölön Kisahalli, Helsinki",60.183349,24.926035
"Dipoli, Espoo",60.185031,24.832627
"Pitäjänmäen aseman liityntäpysäköinti, Helsinki",60.222936,24.856833
"KAUKLAHTI, Espoo",60.189425,24.599725
"Kaniini, Helsinki",60.172612,24.947856
"Kannelmäki, Helsinki",60.239722,24.876612
"Tukholmankatu 10, Helsinki",60.191107,24.902034
"Katajanokanlaituri 6, Helsinki",60.165302,24.963664
"Länsiterminaali, Helsinki",60.155474,24.922088
"Martinlaakso, Vantaa",60.277263,24.853243
"PUKINMÄKI, Helsinki",60.240899,24.990013
"Kaapelitehdas, Helsinki",60.161746,24.904009
"KILO, Espoo",60.217991,24.780817
"Puistola, Helsinki",60.275223,25.035506
"Viikki, Helsinki",60.221823,25.023861
"Leppävaaran asema, Espoo",60.219424,24.814576
"Keskuskatu 2, Helsinki",60.168616,24.942134
"Steissi, Helsinki",60.171457,24.941498
"Linnankatu 9, Helsinki",60.165759,24.969998
"KAUNIAINEN, Kauniainen",60.211753,24.730537
"Malmin asema, Helsinki",60.250609,25.012427
"Kontula, Helsinki",60.236413,25.082534
"KOIVUKYLÄ, Vantaa",60.323271,25.059355
"Kumpulan kampus, Helsinki",60.205156,24.962808
"Hartwall Arena, Helsinki",60.205665,24.929171
"Länsisatama, Helsinki",60.156043,24.92234
"Helsinki-Vantaan lentoasema, Vantaa",60.318933,24.968296
"Messukeskus, Helsinki",60.201256,24.937121
"Kaisaniemen metroasema, Helsinki",60.171135,24.948261
"Kamppi, kaukoliikenne, Helsinki",60.169586,24.933375
"Otaniemi, Espoo",60.187938,24.832845
"Vuosaari, Helsinki",60.207129,25.144063
"Mellunmäki, Helsinki",60.238248,25.109276
"Lentokentän Tekninen alue, Vantaa",60.310958,24.959808
"Kirkkonummi",60.11974,24.440888
"Kerava",60.404455,25.105055
"Ruoholahti, Helsinki",60.162706,24.913831
"Tapiola, Espoo",60.176531,24.80634
"Herttoniemi, Helsinki",60.194992,25.031411
"Jumbo, Vantaa",60.292226,24.964162
"Myyrmäki, Vantaa",60.261243,24.855681
"Helsingin rautatieasema, Helsinki",60.171831,24.9412
"Korso, Vantaa",60.351183,25.077784
"Tikkurilan asema, Vantaa",60.292327,25.044112
"Malmi, Helsinki",60.251283,25.011215
"Iso Omena, Espoo",60.161624,24.737926
"Hakaniemen metroasema, Helsinki",60.179578,24.951153
"Lentoasema, Vantaa",60.315781,24.968452
"Tikkurila, Vantaa",60.291482,25.043217
"Itäkeskus, Helsinki",60.209978,25.0771
"Elielinaukio, Helsinki",60.171808,24.939488
"Pasila, Helsinki",60.199017,24.933973
"Pasilan asema, Helsinki",60.199228,24.933114
"Sörnäinen, Helsinki",60.187414,24.959895
"Espoon keskus, Espoo",60.205016,24.657941
"Rautatientori, Helsinki",60.171283,24.942572
"Rautatieasema, Helsinki",60.170337,24.941295
"Leppävaara, Espoo",60.219235,24.81329
"Helsinki",60.172992,24.942044
"Kamppi, Helsinki",60.16902,24.931702
"Isonvillasaarentie 1, Helsinki",60.220968,25.145916
"Pengerkatu 21, Helsinki",60.185816,24.95959
"Tehtaankatu 25, Helsinki",60.158061,24.935694
"Pihkatie 5, Helsinki",60.251844,24.854865
"Ruotsinpiha 2, Vantaa",60.286101,24.958561
"Pengerkatu 22, Helsinki",60.187023,24.959144
"Porvoonkatu 25, Helsinki",60.191526,24.944235
"Katontekijänkuja 1, Helsinki",60.252831,25.022475
"Itsehallintokuja 6, Espoo",60.209667,24.82636
"Jönsaksentie 6, Vantaa",60.261808,24.855063
"Hämeentie 95, Helsinki",60.197236,24.962713
"Sörnäistenkatu 1, Helsinki",60.189446,24.969527
"Hämeentie 28, Helsinki",60.183331,24.957985
"Huopalahdentie 3, Helsinki",60.197527,24.884953
"Hämeentie, Helsinki",60.198494,24.961933
"Klippinkitie 1, Espoo",60.191724,24.597627
"Mäntytie 1, Helsinki",60.191634,24.901802
"Pitäjänmäentie 13, Helsinki",60.224203,24.861891
"Taimistontie 2, Helsinki",60.218032,24.866878
"Karakalliontie 14, Espoo",60.230409,24.765385
"Scandic Park Helsinki, Helsinki",60.178945,24.92796
"Teknikontie 7, Vantaa",60.310904,24.958244
"Sellosali, Espoo",60.217642,24.808221
"Ilmalantori 1, Helsinki",60.206948,24.916597
"Pähkinätie 3, Vantaa",60.265007,24.803471
"Roihuvuorentie 30, Helsinki",60.202921,25.059061
"Huopalahdentie 24, Helsinki",60.208107,24.878713
"Vaakatie 1, Vantaa",60.253199,24.820022
"Niittykummuntie 6, Espoo",60.16898,24.757572
"Samis, Ka1708, Kauniainen",60.21386,24.720831
"Kuunkehrä, Espoo",60.173181,24.725779
"Lauttasaarentie 32, Helsinki",60.160171,24.879893
"Hitsaajankatu 9, Helsinki",60.192341,25.029237
"Alakiventie 1, Helsinki",60.222771,25.075726
"Perhonkatu 1, Helsinki",60.170014,24.925228
"Koskelantie 23, Helsinki",60.211301,24.954459
"Riiantie 1, Espoo",60.187539,24.592701
"Maasälväntie 16, Helsinki",60.238611,25.012169
"Itäviitta 1, Espoo",60.166308,24.614824
"Koudantie 2, Helsinki",60.267222,25.056103
"Herttoniemi(M), 4040, Helsinki",60.195048,25.030868
"Neljäs Linja 26, Helsinki",60.184345,24.946849
"Riistavuorenkuja 8, Helsinki",60.21942,24.885745
"Pietarinkatu 1, Helsinki",60.158398,24.952162
"Pyhtäänkorventie 21, Vantaa",60.300572,24.975051
"Vaasankatu 9, Helsinki",60.188467,24.959
"Mattilan päiväkoti, Tuusula",60.412161,25.071417
"Brinkinmäentie 1, Espoo",60.169549,24.615761
"Rosendalinrinki 1, Vantaa",60.268747,24.967815
"Kaisaniemenkatu 3, Helsinki",60.171128,24.947133
"Kivikko, Helsinki",60.242773,25.064958
"Sammalkalliontie 6, Espoo",60.176184,24.734812
"Kuortaneenkatu 7, Helsinki",60.196333,24.944331
"Opettajantie 3, Espoo",60.144638,24.664583
"Pohjois-Tapiolan koulu ja lukio, Espoo",60.187195,24.790872
"Sibelius-lukio, Helsinki",60.174539,24.956314
"Espoontie 25, Espoo",60.219861,24.664632
"Stoa, Helsinki",60.211934,25.07918
"Hietaniemenkatu 1, Helsinki",60.169971,24.925879
"Hämeentie 26, Helsinki",60.18311,24.957043
"Säterinkatu 8, Vantaa",60.269018,24.962406
"Kaisaniemenkatu, Helsinki",60.171765,24.947675
"Näyttelijäntie, Helsinki",60.227882,24.894615
"Hirsipadontie 5, Helsinki",60.23409,24.95172
"Katajanokanlaituri 1, Helsinki",60.167899,24.958492
"Taavetti Laitisen Katu 1, Helsinki",60.19879,24.897122
"Kaarlenkatu 15, Helsinki",60.186725,24.952057
"Unioninkatu 39, Helsinki",60.174338,24.950827
"Vanha Yrttimaantie 22, Helsinki",60.268709,25.013417
"Reiherintie 7, Helsinki",60.169248,25.042535
"Karapellontie 11, Espoo",60.217195,24.75103
"Helsingin Kaupunginteatteri, Helsinki",60.181805,24.94262
"Sturenkatu 26, Helsinki",60.194147,24.955761
"Alppila, Helsinki",60.189893,24.942922
"Tenholantie 1, Helsinki",60.20279,24.901883
"Mustialankatu 1, Helsinki",60.230028,25.02199
"Yrjönkatu 21, Helsinki",60.168053,24.939034
"Vallilan varikko, Helsinki",60.196701,24.962475
"Tammistonkatu 27, Vantaa",60.273324,24.96348
"Talonpojantie 25, Helsinki",60.226906,25.023424
"Takkatie 7, Helsinki",60.222942,24.854811
"Talvelantie 4, Helsinki",60.253896,25.001266
"Vaijeritie 1, Vantaa",60.254885,24.808975
"Kirjurinkuja 1, Espoo",60.215942,24.826179
"Töölönkatu 27, Helsinki",60.180343,24.925153
"Heikinlaaksontie, Helsinki",60.269854,25.069296
"Kutomotie 6, Helsinki",60.213822,24.874372
"Malminkartanontie 1, Helsinki",60.244,24.847519
"Veromäen koulu, Vantaa",60.286159,24.962077
"Apollonkatu, Helsinki",60.176424,24.922296
"Mestarintie 5, Vantaa",60.30532,24.851848
"Arinatie 20, Vantaa",60.282928,24.965976
"Kutomotie 12, Helsinki",60.214763,24.87039
"Vieraskuja, Espoo",60.207492,24.661783
"Hagelstamintie 20, Vantaa",60.281697,24.960717
"Hirsalantie 11, Kirkkonummi",60.130741,24.514072
"Vanamonkuja 1, Vantaa",60.308121,25.026664
"Käpyläntie 4, Helsinki",60.214439,24.958216
"Vattuniemenkatu 16, Helsinki",60.152686,24.884151
"Backåkersvägen 19, Helsingfors",60.220744,24.898406
"Fredrikinkatu 48, Helsinki",60.169401,24.929106
"Makasiiniterminaali, Helsinki",60.163914,24.954801
"Bulevardi 40, Helsinki",60.162548,24.932583
"Hämeentie 36, Helsinki",60.184479,24.959573
"Linnoitustie 6, Espoo",60.210938,24.814092
"Hämeentie 70, Helsinki",60.191015,24.964055
"Mannerheimintie 47, Helsinki",60.188811,24.918179
"Kirstintie 17, Espoo",60.204256,24.673195
"Mannerheimintie, Helsinki",60.187618,24.919099
"Karjalankatu 2, Helsinki",60.193159,24.936611
"Huopalahdentie 1, Helsinki",60.196779,24.885921
"Metsänhoitajankatu, Helsinki",60.233496,25.04357
"Koivu-Mankkaan tie 5, Espoo",60.176666,24.782595
"Kansallisteatteri, Helsinki",60.172401,24.943819
"Kluuvikatu 1, Helsinki",60.168337,24.947884
"Pasilanraitio 12, Helsinki",60.200973,24.925095
"Nuolikuja 6, Vantaa",60.298639,24.911123
"Vattuniemenranta 2, Helsinki",60.154289,24.886741
"Niittymaantie 1, Espoo",60.170088,24.775308
"Otaranta 6, Espoo",60.184296,24.834837
"Katariina Saksilaisen katu, Helsinki",60.216688,24.984894
"Mechelininkatu 15, Helsinki",60.172398,24.9203
"Kurkisuontie 12, Helsinki",60.233038,25.072089
"Siltasaarenkatu 15, Helsinki",60.182505,24.949831
"Osmontie 34, Helsinki",60.219114,24.946263
"Kaivosrinteenkuja 2, Vantaa",60.270214,24.872251
"Porslahdentie, Helsinki",60.222172,25.149255
"Kaskenkaatajantie 1, Espoo",60.181941,24.793892
"Pohjantori, E2051, Espoo",60.1836,24.79511
"Sotungintie 19, Vantaa",60.2802,25.12162
"Korppaanmäentie 17, Helsinki",60.205582,24.892735
"Siltavoudintie 1, Helsinki",60.22925,24.965241
"Töyrytie 6, Helsinki",60.226163,24.924839
"Simonkallion koulu, Vantaa",60.307161,25.024024
"Toinen Linja 10, Helsinki",60.183461,24.942557
"Maununnevantie 1, Helsinki",60.24392,24.900228
"Valimotie 16, Helsinki",60.22012,24.876709
"Pursimiehenkatu 25, Helsinki",60.15892,24.936055
"Otavantie 1, Helsinki",60.156649,24.879273
"Untamontie 10, Helsinki",60.213164,24.952971
"Myyrmäentie 2, Vantaa",60.264619,24.852782
"Horsmakuja 4, Helsinki",60.202791,25.082201
"Vyökatu 1, Helsinki",60.166666,24.969401
"Pallomylly, Helsinki",60.21935,25.079587
"Emma - Espoon modernin taiteen museo, Espoo",60.178754,24.794426
"Wallininkuja 3, Helsinki",60.184958,24.945241
"Peshawar, Espoo",60.209874,24.754144
"Helsinginkatu 14, Helsinki",60.186885,24.954301
"Jämeräntaival 3, Espoo",60.187339,24.836368
"Kuurinniitty, Espoo",60.197777,24.700396
"Urheilupuistontie 2, Espoo",60.178776,24.787253
"Munkkiniemen Puistotie 25, Helsinki",60.199215,24.873639
"Nuijavuori 1, Espoo",60.211466,24.767072
"Pikku Satamakatu 3, Helsinki",60.165633,24.967645
"Kuusitie 11, Helsinki",60.19473,24.897707
"Käskynhaltijantie 14, Helsinki",60.23608,24.973668
"Pasilan kirjasto, Helsinki",60.200775,24.935879
"Tanhuantie 1, Helsinki",60.236131,25.094106
"Kamreerintie 2, Espoo",60.203513,24.653955
"Läkkisepänkuja 8, Helsinki",60.220523,24.937527
"Malmin Kauppatie 8, Helsinki",60.249799,25.006576
"Linnatullinkatu 1, Espoo",60.218871,24.80822
"Hagelstamintie 27, Vantaa",60.280155,24.968482
"Aalto 6, Espoo",60.149527,24.639391
"Vantaanpuisto, Vantaa",60.300195,24.85388
"Vuorikatu 14, Helsinki",60.171654,24.946883
"Arabiankatu 12, Helsinki",60.209273,24.978625
"Sampsantie 50, Helsinki",60.217311,24.94587
"Haapaniemenkatu 12, Helsinki",60.180017,24.960913
"Urheilukatu 9, Helsinki",60.190308,24.918535
"Kiltakuja 1, Espoo",60.199661,24.654609
"Vääksyntie 4, Helsinki",60.190834,24.961054
"Keijumäki 1, Espoo",60.18872,24.799679
"Pukinkuja 2, Helsinki",60.250655,24.982978
"Haapaniemenkatu 11, Helsinki",60.179039,24.959784
"Runeberginkatu 32, Helsinki",60.176157,24.921739
"Ylistörmä 5, Espoo",60.176077,24.738065
"Startup Sauna, Espoo",60.180562,24.832284
"Tukholmankatu 2, Helsinki",60.190748,24.911725
"Asema-aukio 2, Helsinki",60.170488,24.938321
"Arabiankatu 6, Helsinki",60.207493,24.977294
"Länsisatamankatu 16, Helsinki",60.159373,24.909932
"Talttakuja 1, Helsinki",60.242117,25.025
"Paciuksenkatu 29, Helsinki",60.195544,24.890673
"Mäkitorpantie 30, Helsinki",60.226648,24.954857
"Untamontie 15, Helsinki",60.212688,24.955329
"Läntinen Papinkatu, Helsinki",60.184604,24.948679
"Tapiolan terveysasema, Espoo",60.178288,24.798093
"Ensi Linja 2, Helsinki",60.181851,24.942424
"Isonnevantie 28, Helsinki",60.217104,24.886923
"Juvanpuro 1, Espoo",60.277818,24.752095
"Soukantie 16, Espoo",60.141712,24.66978
"Teknillinen korkeakoulu, Espoo",60.187185,24.827666
"Snellmaninkatu 1, Helsinki",60.169808,24.954714
"Liuskekuja 1, Helsinki",60.236222,25.018744
"Allergia-apu, Helsinki",60.195835,24.960099
"Isokaari 9, Helsinki",60.157183,24.868355
"Krakankuja 2, Vantaa",60.288622,24.944979
"Käskynhaltijantie 11, Helsinki",60.234658,24.959993
"Eteläinen Rautatiekatu, Helsinki",60.170228,24.93002
"Hansakallio 2, Espoo",60.188713,24.594058
"Piilipuuntie 7, Espoo",60.185961,24.739838
"Kaskilaaksontie 1, Espoo",60.139443,24.660845
"Vilppulantie 1, Helsinki",60.248396,25.011233
"Kivikonkaari 49, Helsinki",60.232117,25.057027
"Tietotie 6, Espoo",60.183853,24.819338
"Kaupintie 11, Helsinki",60.231135,24.881342
"Kala-Maija 3, Espoo",60.15937,24.740169
"Mannerheimintie 81, Helsinki",60.19319,24.908774
"Merenkulkijankatu 1, Espoo",60.147446,24.656727
"Annankatu 18, Helsinki",60.165513,24.937804
"Postipuuntie 10, Espoo",60.22238,24.823297
"Alppikatu 9, Helsinki",60.185297,24.943398
"Nelikkokuja 1, Espoo",60.161654,24.7414
"Vanha Nurmijärventie, Vantaa",60.28056,24.875099
"Kaikukatu 2, Helsinki",60.183027,24.95923
"Vesikuja 8, Helsinki",60.196408,24.893631
"Maapallonkatu 8, Espoo",60.170968,24.726085
"Länsisatamankatu 23, Helsinki",60.158222,24.910419
"Pikku Huopalahti, Helsinki",60.204534,24.889584
"Linnoitustie 9, Espoo",60.212193,24.811229
"Käskynhaltijantie, Helsinki",60.237628,24.975655
"Hämeentie 44, Helsinki",60.185914,24.960602
"Pohjantie 2, Espoo",60.175006,24.798162
"Juustenintie 1, Helsinki",60.244758,24.869404
"Vaisalantie 8, Espoo",60.188772,24.808225
"Rasinkatu 4, Vantaa",60.322319,25.064418
"Huutokonttori, Helsinki",60.159741,24.92108
"Kutomotie 16, Helsinki",60.215633,24.86967
"Mekaanikonkatu 1, Helsinki",60.199873,25.042353
"Jokiniemi, Vantaa",60.298265,25.056779
"Pertunpellontie 1, Helsinki",60.268254,24.992128
"Satulamaakarintie 1, Espoo",60.190294,24.619902
"Siltasaarenkatu 13, Helsinki",60.181689,24.949918
"Rautatieläisenkatu 1, Helsinki",60.202179,24.939039
"Ristiaallokonkatu 4, Espoo",60.154028,24.642401
"Kirkkojärventie 6, Espoo",60.205621,24.655357
"Mäkelänkatu 54, Helsinki",60.196815,24.950508
"Sakara 2, Helsinki",60.243729,25.079121
"Neitsytsaarentie 1, Helsinki",60.222304,25.139937
"Majurinkulma, Espoo",60.211559,24.825847
"Vallikatu, Espoo",60.228212,24.81895
"Keravan aurinkovoimala, Kerava",60.422788,25.125042
"Vanha Viertotie 22, Helsinki",60.211793,24.880045
"Vattuniemen Puistotie 1, Helsinki",60.151627,24.891596
"Kiviteltankatu 1, Helsinki",60.229634,24.996369
"Westendintie 99, Espoo",60.162875,24.791422
"Erottajankatu, Helsinki",60.165423,24.944007
"Kalevankatu, Helsinki",60.162834,24.92483
"Hämeentie 67, Helsinki",60.194021,24.9645
"Tammihaantie 2, Espoo",60.233487,24.718267
"Huopalahdentie 10, Helsinki",60.198856,24.883189
"Solnantie 19, Helsinki",60.195012,24.878169
"Sauvatie, Vantaa",60.31977,25.073512
"Sörnäisten rantatie 23, Helsinki",60.184963,24.965714
"Säterintie 2, Helsinki",60.243172,24.993555
"Töölönkatu 3, Helsinki",60.174019,24.931483
"Fabianinkatu 1, Helsinki",60.163278,24.951227
"Hernesaari, Helsinki",60.148743,25.098482
"Järnvägstorget, Helsingfors",60.171283,24.942572
"Asemakuja 3, Espoo",60.205033,24.660218
"Katajaharjuntie 1, Helsinki",60.16405,24.859168
"Tapanilankaari, Helsinki",60.267032,25.031848
"Fabianinkatu 7, Helsinki",60.164216,24.950322
"Gyldenintie 2, Helsinki",60.158518,24.876438
"Helsinginkatu 20, Helsinki",60.186725,24.952057
"Taivaskalliontie 1, Helsinki",60.219374,24.960202
"Helsinki",60.172992,24.942044
"Hämeentie 30, Helsinki",60.183581,24.95842
"Postitalo, Helsinki",60.170971,24.937039
"Itämerenkatu 8, Helsinki",60.1633,24.918027
"Tähkätie 4, Helsinki",60.234461,24.850818
"Leenankuja, Espoo",60.153628,24.741334
"Kuusikkotie 4, Helsinki",60.230334,24.927302
"Olympiakylä, 3061, Helsinki",60.210898,24.952538
"Rasinkatu 15, Vantaa",60.3241,25.066468
"Lummetie 5, Vantaa",60.296515,25.040502
"Upseerinkatu 3, Espoo",60.216151,24.818655
"Heinjoenpolku 2, Espoo",60.203414,24.802286
"Lohkopellontie 1, Helsinki",60.224325,24.966214
"Maununnevantie 3, Helsinki",60.243707,24.901524
"Kuuluttajankatu 1, Helsinki",60.205584,24.916683
"Komeetankatu 2, Espoo",60.166378,24.733955
"Porvoonkatu 19, Helsinki",60.190915,24.946564
"Kirstinkatu 4, Helsinki",60.186063,24.946434
"Laivalahdenkaari 34, Helsinki",60.186243,25.032903
"Piispansilta, Espoo",60.160398,24.73769
"Unikkotie 3, Helsinki",60.245968,24.990782
"Runeberginkatu 61, Helsinki",60.180343,24.925153
"Ulvilantie 1, Helsinki",60.205373,24.879575
"Adjutantinkatu 8, Espoo",60.223239,24.83458
"Iivisniemenkatu 4, Espoo",60.149207,24.69051
"Nihtisilta 4, Espoo",60.207219,24.749601
"Tuukkalantie 15, Helsinki",60.242407,25.100841
"Lehdeskuja 1, Espoo",60.182709,24.667741
"Trumpettitie 6, Helsinki",60.238822,24.868381
"Rautalammintie 1, Helsinki",60.196641,24.956129
"Henttaa, Espoo",60.192543,24.730731
"Junkkarinkaari 7, Vantaa",60.288801,24.961233
"Leppävaarankatu 1, Espoo",60.217572,24.81273
"Mannerheimintie 113, Helsinki",60.206637,24.899724
"Ressun lukio, Helsinki",60.167059,24.938156
"Satamaradankatu 5, Helsinki",60.190473,24.954583
"Kaivokselantie 8, Vantaa",60.266991,24.871267
"Suursuonlaita 2, Helsinki",60.234154,24.93611
"Munkkiniemen Puistotie 17, Helsinki",60.198138,24.87822
"Antaksentie 3, Vantaa",60.292633,24.945289
"Äyritie 1, Vantaa",60.294477,24.976478
"Erottajankatu 5, Helsinki",60.164715,24.944811
"Valimotie, Helsinki",60.216789,24.877451
"Näyttelijäntie 16, Helsinki",60.231597,24.896321
"Isonniitynkuja 2, Espoo",60.163593,24.706804
"Hiomotie 46, Helsinki",60.219599,24.869376
"Maarukankuja 1, Vantaa",60.337781,25.103453
"Raiviosuonmäki 3, Vantaa",60.280988,24.846336
"Huokotie 1, Helsinki",60.261487,25.075828
"Laivalahdenkaari 19, Helsinki",60.187126,25.035537
"Kaivokatu 6, Helsinki",60.170036,24.942171
"Hämeentie 34, Helsinki",60.184165,24.959069
"Isonnevantie 1, Helsinki",60.210648,24.888746
"Sahaajankatu 20, Helsinki",60.200056,25.046853
"Soidinkuja 6, Helsinki",60.252876,25.017069
"Otsolahdentie 16, Espoo",60.177535,24.818044
"Mäkelänkatu 30, Helsinki",60.194441,24.956176
"Toivonkatu, Helsinki",60.184195,24.924781
"Nuumäki, E1401, Espoo",60.23675,24.74327
"Töölön Yhteiskoulu, Helsinki",60.185282,24.923824
"Olarinniityntie 4, Espoo",60.18063,24.735894
"Viipurinkatu 4, Helsinki",60.190489,24.947421
"Kielotie 7, Vantaa",60.290003,25.03626
"Tehtaankatu, Helsinki",60.158196,24.94469
"Vuorenpeikontie 5, Helsinki",60.201626,25.055871
"Vanha Tapanilantie 62, Helsinki",60.262323,25.012774
"Sokerilinnantie 11, Espoo",60.21555,24.815446
"Kastanjakuja, Vantaa",60.256552,24.803895
"Tietotie 2, Espoo",60.185374,24.822213
"Yrjönkatu 18, Helsinki",60.165628,24.941726
"Viljo Sohkasen Katu 3, Vantaa",60.29784,25.051244
"Hämeentie 3, Helsinki",60.18072,24.952917
"Honkavaarankuja 1, Espoo",60.230082,24.734993
"Katajanokanranta 1, Helsinki",60.165377,24.972022
"Miestentie 2, Espoo",60.179369,24.826884
"Everstinkuja 1, Espoo",60.212762,24.822834
"Kivivuorentie 4, Vantaa",60.278362,24.853924
"Viulutie 1, Helsinki",60.236826,24.880577
"Lokkalantie 14, Helsinki",60.199117,24.87987
"Karhutie 1, Kirkkonummi",60.127201,24.471827
"Kiskottajankuja 1, Espoo",60.22955,24.814117
"Castréninkatu 28, Helsinki",60.185695,24.950533
"Kaivopuisto, Helsinki",60.159617,24.95463
"Kluuvikatu 3, Helsinki",60.168642,24.947847
"Lontoonkatu 9, Helsinki",60.203073,24.973774
"Teknobulevardi 1, Vantaa",60.305686,24.970866
"Merituulentie 30, Espoo",60.170762,24.772125
"Kuusitie 12, Helsinki",60.194131,24.898449
"Kontulankaari 24, Helsinki",60.246296,25.080236
"Ateneum, Helsinki",60.170018,24.944089
"Pirkkolan Uimahalli, Helsinki",60.231977,24.910778
"Vanamontie 4, Vantaa",60.307995,25.029677
"Museokatu 10, Helsinki",60.174019,24.931483
"Löydöstie 1, Vantaa",60.262694,24.857608
"Sibeliuksenkatu 10, Helsinki",60.181958,24.922238
"Porintie 5, Helsinki",60.205779,24.870164
"Esikkotie 9, Vantaa",60.298559,25.043944
"Lönnrotinkatu 41, Helsinki",60.162698,24.927221
"Siilitie 18, Helsinki",60.212932,25.038669
"Unioninkatu 20, Helsinki",60.165999,24.950571
"Hakaniemenranta 1, Helsinki",60.177745,24.950993
"Yläkiventie 5, Helsinki",60.222557,25.070881
"Kaanaanpiha 4, Helsinki",60.212394,24.980689
"Temppeliaukion kirkko, Helsinki",60.172953,24.925227
"Helsinge skola, Vantaa",60.281924,24.981057
"Vanha Viertotie 2, Helsinki",60.209149,24.888807
"Haapaniemistigen 15, Kyrkslätt",60.234346,24.365658
"Hämeentie 124, Helsinki",60.205114,24.96975
"Karhulantie 2, Helsinki",60.215716,25.104714
"Kasöörinkatu 3, Helsinki",60.198631,24.942528
"Hakaniemenkatu 7, Helsinki",60.178971,24.954775
"Kuitinmäen koulu, Espoo",60.168173,24.726736
"Koivuvaarankuja 1, Vantaa",60.255316,24.817152
"Teuvo Pakkalan Tie 2, Helsinki",60.227112,24.902929
"Aleksis Kiven Katu 38, Helsinki",60.189935,24.950558
"Liusketie 16, Helsinki",60.237195,25.01659
"Eteläinen Hesperiankatu 22, Helsinki",60.176423,24.923255
"Pasilan Puistotie 10, Helsinki",60.200027,24.923784
